2020-05-08T16:50:09.277Z|4b090fd31dd0ce8f|::ffff:127.0.0.1|panda|POST|/api/v1/ui/treebrowser?compacted=true&$no_spinner=true|200|-|94|8.083|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:09.384Z|2a25812f6cc4c9d |::ffff:127.0.0.1|panda|GET|/api/v1/ui/repodata?packageSearch=true|200|430|-|15.628|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:09.448Z|5c8ce069d2281cee|::ffff:127.0.0.1|panda|GET|/api/v1/ui/artifactsearch/property/keyvalue|200|2|-|6.101|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:09.505Z|3026a5e3a8a61d33|::ffff:127.0.0.1|panda|POST|/api/v1/ui/treebrowser/tabsAndActions?$no_spinner=true|200|289|104|6.918|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:09.718Z|600e37a828a07033|::ffff:127.0.0.1|panda|POST|/api/v1/ui/artifactactions/download?$no_spinner=true|200|58|36|17.981|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:09.846Z|556c3ce02dac35f9|::ffff:127.0.0.1|panda|POST|/api/v1/ui/artifactgeneral?$no_spinner=true|200|463|69|8.064|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:10.020Z|6d9a1ef7e8aa4afe|::ffff:127.0.0.1|panda|GET|/api/v1/ui/auth/canAnnotate?repoKey=libs-release&path=&$no_spinner=true|200|5|-|14.695|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:16.297Z|52f69fee7ce3ff9e|::ffff:127.0.0.1|panda|POST|/api/v1/ui/treebrowser?compacted=true&$no_spinner=true|200|44|114|50.749|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:17.148Z|705701a56e8b847d|::ffff:127.0.0.1|panda|POST|/api/v1/ui/treebrowser/tabsAndActions?$no_spinner=true|200|300|92|38.870|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:17.195Z|4573b358f29064de|::ffff:127.0.0.1|panda|POST|/api/v1/ui/artifactactions/download?$no_spinner=true|200|59|37|8.709|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:17.232Z|44de54483379394a|::ffff:127.0.0.1|panda|POST|/api/v1/ui/artifactgeneral?$no_spinner=true|200|261|57|17.654|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:17.443Z|79c3a51c82a959ad|::ffff:127.0.0.1|panda|GET|/api/v1/ui/auth/canAnnotate?repoKey=generic-local&path=&$no_spinner=true|200|5|-|20.513|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:17.625Z|18912cf7f14c472f|::ffff:127.0.0.1|panda|POST|/api/v1/ui/treebrowser/tabsAndActions?$no_spinner=true|200|320|103|7.289|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:17.672Z|4803f7f5f59808a3|::ffff:127.0.0.1|panda|POST|/api/v1/ui/artifactactions/download?$no_spinner=true|200|68|46|6.337|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:17.683Z|5aeeeca1088283fa|::ffff:127.0.0.1|panda|POST|/api/v1/ui/artifactgeneral?$no_spinner=true|200|328|66|9.373|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:17.775Z|50177e624478dd9d|::ffff:127.0.0.1|panda|GET|/api/v1/ui/auth/canAnnotate?repoKey=artifactory-build-info&path=&$no_spinner=true|200|5|-|8.169|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:18.358Z|4d5c65689a39a948|::ffff:127.0.0.1|panda|POST|/api/v1/ui/treebrowser/tabsAndActions?$no_spinner=true|200|291|105|6.966|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:18.398Z|6bd1303f77d7a411|::ffff:127.0.0.1|panda|POST|/api/v1/ui/artifactactions/download?$no_spinner=true|200|59|37|6.861|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:18.414Z|178a266459db87db|::ffff:127.0.0.1|panda|POST|/api/v1/ui/artifactgeneral?$no_spinner=true|200|468|70|7.950|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:18.564Z|1f195c2d557d4494|::ffff:127.0.0.1|panda|GET|/api/v1/ui/auth/canAnnotate?repoKey=libs-snapshot&path=&$no_spinner=true|200|5|-|7.162|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:21.109Z|61fa1ea3a6dcaa8 |::ffff:127.0.0.1|panda|POST|/api/v1/ui/treebrowser?compacted=true&$no_spinner=true|200|44|132|6.449|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:22.219Z|639758a99b06a8d0|::ffff:127.0.0.1|panda|POST|/api/v1/ui/treebrowser?compacted=true&$no_spinner=true|200|44|124|18.072|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:22.827Z|19368f3aea0f9915|::ffff:127.0.0.1|panda|POST|/api/v1/ui/treebrowser?compacted=true&$no_spinner=true|200|343|126|52.856|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:23.298Z|7a9d7e10064a651e|::ffff:127.0.0.1|panda|POST|/api/v1/ui/treebrowser/tabsAndActions?$no_spinner=true|200|785|99|30.494|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:23.428Z|167e745ed79182fd|::ffff:127.0.0.1|panda|POST|/api/v1/ui/artifactactions/download?$no_spinner=true|200|93|71|28.383|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:23.463Z|1f0b2192e6b81dc1|::ffff:127.0.0.1|panda|POST|/api/v1/ui/artifactgeneral?$no_spinner=true|200|332|88|56.456|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:24.098Z|3375fad295f9b8c7|::ffff:127.0.0.1|panda|POST|/api/v1/ui/treebrowser?compacted=true&$no_spinner=true|200|44|115|51.840|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:24.224Z|69ad74a7ab23ba43|::ffff:127.0.0.1|panda|GET|/api/v1/ui/auth/canAnnotate?repoKey=libs-snapshot-local&path=pl/pandait/panda-application&$no_spinner=true|200|5|-|13.551|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:24.497Z|3acf83d4b1f6f93f|::ffff:127.0.0.1|panda|POST|/api/v1/ui/treebrowser?compacted=true&$no_spinner=true|200|323|116|3962.674|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:24.545Z|571aa92264509026|::ffff:127.0.0.1|panda|POST|/api/v1/ui/treebrowser?compacted=true&$no_spinner=true|200|44|114|5351.168|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:27.540Z|452748c3b18d0a3a|::ffff:127.0.0.1|panda|POST|/api/v1/ui/treebrowser?compacted=true&$no_spinner=true|200|-|107|1104.791|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:32.578Z|2d941dcc7f3e616 |::ffff:127.0.0.1|panda|GET|/api/v1/ui/auth/screen/systemMessages|200|2|-|6.515|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:33.837Z|43b8bf2aac3e7208|::ffff:127.0.0.1|panda|GET|/api/v1/auth/issaml|200|5|-|2.481|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:33.897Z|3b7c2ce2b1e9cf6 |::ffff:127.0.0.1|anonymous|POST|/api/v1/ui/auth/logout|200|0|0|18.259|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:33.976Z|547788b201bd088b|::ffff:127.0.0.1|anonymous|GET|/api/v1/ui/auth/current|200|477|-|41.949|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:34.388Z|20a31a634ed073db|::ffff:127.0.0.1|anonymous|POST|/api/v1/ui/auth/loginRelatedData|200|45|17|23.986|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:34.400Z|68aa0f1823af5af3|::ffff:127.0.0.1|anonymous|GET|/api/v1/ui/oauth2/loginRequestPlatform|404|74|-|23.498|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:35.952Z|69851d6e05ade74e|::ffff:127.0.0.1|anonymous|POST|/api/v1/ui/auth/login?_spring_security_remember_me=false|200|423|54|153.395|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:36.088Z|71be9747957f4788|::ffff:127.0.0.1|admin|GET|/api/v1/ui/auth/screen/systemMessages|200|2|-|79.866|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:36.115Z|456a77b973a23de6|::ffff:127.0.0.1|admin|GET|/api/v1/system/onboarding|200|179|-|108.963|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:36.177Z|2f65d6c87d2c1688|::ffff:127.0.0.1|admin|GET|/api/v1/ui/auth/screen/footer|200|777|-|12.030|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:36.193Z|35f3c3b4a9d6576 |::ffff:127.0.0.1|admin|GET|/api/v1/ui/auth/current|200|449|-|14.478|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:36.231Z|3da63e602441cfc2|::ffff:127.0.0.1|anonymous|POST|/api/v1/ui/auth/loginRelatedData|200|45|17|14.561|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:36.366Z|1d3fabde5e0c9cfd|::ffff:127.0.0.1|anonymous|GET|/api/v1/system/status/nodes|200|425|-|8.777|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:36.387Z|35f492e1a2dbb41a|::ffff:127.0.0.1|admin|GET|/api/v1/system/onboarding|200|179|-|47.607|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:36.429Z|387295ecf2cfd7dd|::ffff:127.0.0.1|admin|GET|/api/v1/ui/artifactsearch/pkg/availablePackages|200|-|-|8.869|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:36.474Z|507d31d2bafbaa0a|::ffff:127.0.0.1|admin|GET|/api/v1/ui/repodata?packageSearch=true|200|430|-|20.986|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:36.697Z|2aa7510846c0dfc |::ffff:127.0.0.1|admin|GET|/api/v1/ui/home/widget/artifactCount|200|69|-|8.346|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:36.765Z|d25124873463a7a |::ffff:127.0.0.1|admin|POST|/api/v1/mds/packages?jfLoader=true|200|335|242|38.858|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:52.025Z|7314f919164c6b01|::ffff:127.0.0.1|admin|POST|/api/v1/global-search/builds?jfLoader=true|200|13|89|104.189|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:55.530Z|6796b763ef31bcc5|::ffff:127.0.0.1|admin|GET|/api/v1/ui/home/widget/artifactCount|200|69|-|6.023|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:55.574Z|5814cc9926acc3aa|::ffff:127.0.0.1|admin|POST|/api/v1/mds/packages?jfLoader=true|200|335|242|10.604|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:50:57.599Z|6e444b8eb62cc57b|::ffff:127.0.0.1|admin|GET|/api/v1/ui/auth/screen/systemMessages|200|2|-|25.873|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:17.003Z|3aa6ba88f0ffee3e|::ffff:127.0.0.1|admin|GET|/api/v1/ui/artifactsearch/pkg/availablePackages|200|-|-|18.676|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:17.021Z|74f4e3b5aa2e48ba|::ffff:127.0.0.1|admin|GET|/api/v1/ui/repodata?search=true|200|610|-|7.223|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:17.106Z|1b466985feeba455|::ffff:127.0.0.1|admin|GET|/api/v1/ui/home/widget/artifactCount?$no_spinner=true|200|69|-|8.354|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:17.122Z|36706711a48a7757|::ffff:127.0.0.1|admin|GET|/api/v1/ui/home/widget/artifactCount?$no_spinner=true|200|69|-|15.402|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:17.286Z|3814277c019551c5|::ffff:127.0.0.1|admin|POST|/api/v1/ui/treebrowser?compacted=true&$no_spinner=true|200|-|94|16.269|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:17.464Z|4964707ea21491e |::ffff:127.0.0.1|admin|GET|/api/v1/ui/repodata?packageSearch=true|200|430|-|11.164|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:17.542Z|75fcbdd38598becc|::ffff:127.0.0.1|admin|GET|/api/v1/ui/artifactsearch/property/keyvalue|200|2|-|6.250|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:17.592Z|3ee944f91a942d73|::ffff:127.0.0.1|admin|POST|/api/v1/ui/treebrowser/tabsAndActions?$no_spinner=true|200|310|104|6.608|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:17.889Z|2fd33640f081d527|::ffff:127.0.0.1|admin|POST|/api/v1/ui/artifactactions/download?$no_spinner=true|200|58|36|8.498|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:18.107Z|4c29c7e2d873e48c|::ffff:127.0.0.1|admin|POST|/api/v1/ui/artifactgeneral?$no_spinner=true|200|463|69|8.992|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:18.386Z|7da468d5189ea3a7|::ffff:127.0.0.1|admin|GET|/api/v1/ui/auth/canAnnotate?repoKey=libs-release&path=&$no_spinner=true|200|4|-|14.001|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:19.384Z|6b2885c3a063db2f|::ffff:127.0.0.1|admin|POST|/api/v1/ui/treebrowser?compacted=true&$no_spinner=true|200|343|126|12.137|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:20.264Z|75452d1300fa8df5|::ffff:127.0.0.1|admin|POST|/api/v1/ui/treebrowser/tabsAndActions?$no_spinner=true|200|909|99|7.405|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:20.295Z|f508443b4ffd616 |::ffff:127.0.0.1|admin|POST|/api/v1/ui/artifactactions/download?$no_spinner=true|200|93|71|6.204|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:20.310Z|55bc4d4d86466efc|::ffff:127.0.0.1|admin|POST|/api/v1/ui/artifactgeneral?$no_spinner=true|200|331|88|9.154|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:20.480Z|7298bbca381a0492|::ffff:127.0.0.1|admin|GET|/api/v1/ui/auth/canAnnotate?repoKey=libs-snapshot-local&path=pl/pandait/panda-application&$no_spinner=true|200|4|-|10.699|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:21.947Z|392bfdf7b82cb569|::ffff:127.0.0.1|admin|POST|/api/v1/ui/treebrowser?compacted=true&$no_spinner=true|200|694|163|22.416|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:22.582Z|5e9e221956849732|::ffff:127.0.0.1|admin|GET|/api/v1/ui/auth/screen/systemMessages|200|2|-|9.173|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:23.807Z|13ffb1d22b5231cf|::ffff:127.0.0.1|admin|POST|/api/v1/ui/treebrowser?compacted=true&$no_spinner=true|200|-|164|9.383|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:51:47.608Z|40c39c3a383826ea|::ffff:127.0.0.1|admin|GET|/api/v1/ui/auth/screen/systemMessages|200|2|-|34.088|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:52:12.607Z|78d80a1efea65496|::ffff:127.0.0.1|admin|GET|/api/v1/ui/auth/screen/systemMessages|200|2|-|33.203|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:52:37.596Z|360354a04d0e70f6|::ffff:127.0.0.1|admin|GET|/api/v1/ui/auth/screen/systemMessages|200|2|-|23.791|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:52:56.306Z|5fc7a9873597acd3|::ffff:127.0.0.1|admin|GET|/api/v1/ui/admin/repositories/local/info|200|295|-|45.069|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:52:56.309Z|68773a842d0f3a5a|::ffff:127.0.0.1|admin|GET|/api/v1/ui/admin/repositories/remote/info|200|168|-|24.860|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:52:56.326Z|6cf408d3c8189442|::ffff:127.0.0.1|admin|GET|/api/v1/ui/admin/repositories/distribution/info|200|2|-|39.045|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:52:56.338Z|63f6be76d2e434c6|::ffff:127.0.0.1|admin|GET|/api/v1/ui/admin/repositories/virtual/info|200|310|-|50.673|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:52:56.381Z|6dfdd2864b424724|::ffff:127.0.0.1|admin|GET|/api/v1/ui/global/replications/config|200|61|-|63.602|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:53:02.585Z|17b612270c4517f8|::ffff:127.0.0.1|admin|GET|/api/v1/ui/auth/screen/systemMessages|200|2|-|9.651|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:53:06.975Z|400519a40af7259e|::ffff:127.0.0.1|admin|GET|/api/v1/ui/admin/repolayouts?jfLoader=true|200|-|-|45.361|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:53:27.607Z|1b1b78a7830daa22|::ffff:127.0.0.1|admin|GET|/api/v1/ui/auth/screen/systemMessages|200|2|-|29.773|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:53:49.025Z|579e04fa1c768bc7|::ffff:127.0.0.1|admin|GET|/api/v1/ui/users?jfLoader=true|200|-|-|49.018|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:53:52.584Z|2d23638ed3f49e42|::ffff:127.0.0.1|admin|GET|/api/v1/ui/auth/screen/systemMessages|200|2|-|7.319|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:53:54.480Z|9c945b7dc1aa415 |::ffff:127.0.0.1|admin|POST|/api/v1/ui/users/userDelete?jfLoader=true|200|44|23|354.766|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:53:54.664Z|6e5966786c522116|::ffff:127.0.0.1|admin|GET|/api/v1/ui/users?jfLoader=true|200|904|-|43.612|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:53:56.702Z|dbe9fabc9d9482c |::ffff:127.0.0.1|admin|GET|/api/v1/ui/groups?jfLoader=true|200|522|-|33.178|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:54:01.747Z|235a3a2235b04812|::ffff:127.0.0.1|admin|POST|/api/v1/ui/groups/delete?jfLoader=true|200|45|24|164.022|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:54:02.043Z|7ce8b5c582a1ed57|::ffff:127.0.0.1|admin|GET|/api/v1/ui/groups?jfLoader=true|200|272|-|16.060|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:54:03.101Z|1a81602ea38bc99b|::ffff:127.0.0.1|admin|GET|/api/v1/access/permissions?limit=12&direction=asc|200|-|-|28.648|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:54:08.991Z|645d26b74e7c7d68|::ffff:127.0.0.1|admin|POST|/api/v1/access/permissions/delete|200|72|90|93.407|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:54:09.172Z|ba756e1ce8d5822 |::ffff:127.0.0.1|admin|GET|/api/v1/access/permissions?limit=3|200|-|-|53.242|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:54:17.610Z|c94e3accbb3773b |::ffff:127.0.0.1|admin|GET|/api/v1/ui/auth/screen/systemMessages|200|2|-|34.026|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:54:17.846Z|6294b87bfba00561|::ffff:127.0.0.1|admin|GET|/api/v1/ui/admin/security/accesstokens/tokens?jfLoader=true|200|3|-|101.633|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:54:31.995Z|51646ebe69d3fa0f|::ffff:127.0.0.1|admin|GET|/api/v1/ui/securityconfig?jfLoader=true|200|404|-|21.648|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:54:32.041Z|488166039e165c28|::ffff:127.0.0.1|admin|GET|/api/v1/ui/crypto?jfLoader=true|200|21|-|65.196|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:54:32.107Z|76e836ba2a71dd9f|::ffff:127.0.0.1|admin|GET|/api/v1/ui/generalConfig?jfLoader=true|200|759|-|112.816|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:54:42.613Z|640df57547a25014|::ffff:127.0.0.1|admin|GET|/api/v1/ui/auth/screen/systemMessages|200|2|-|30.842|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:54:48.712Z|27bce73777899b25|::ffff:127.0.0.1|admin|GET|/api/v1/ui/ldap|200|2|-|38.737|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:54:48.741Z|34b0375dd5ac6f73|::ffff:127.0.0.1|admin|GET|/api/v1/ui/ldapgroups|200|2|-|15.549|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
2020-05-08T16:55:03.498Z|cb4aacbd15d5397 |::ffff:127.0.0.1|admin|GET|/api/v1/ui/generalConfig|200|759|-|33.727|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0
